,voltage,cmean,cstd,lmean,lstd,vmean,vstd
135,135.0,157.12349999999998,0.2674999999999983,0.1,0.0,7.5,0.0
136,136.0,162.2455,0.1634999999999991,0.1,0.0,7.5,0.0
137,137.0,167.0235,0.29350000000000875,0.11,0.009999999999999995,7.5,0.0
138,138.0,172.76999999999998,0.20999999999999375,0.14,0.0,7.5,0.0
139,139.0,178.745,0.2150000000000034,0.14,0.0,7.5,0.0
140,140.0,185.18,0.23999999999999488,0.16,0.0,7.5,0.0
141,141.0,192.18,0.25,0.19,0.010000000000000009,7.5,0.0
142,142.0,199.775,0.2849999999999966,0.2,0.0,7.5,0.0
143,143.0,208.27,0.28000000000000114,0.26,0.020000000000000018,7.5,0.0
144,144.0,217.565,0.33500000000000796,0.29000000000000004,0.009999999999999981,7.5,0.0
145,145.0,228.12,0.37000000000000455,0.3,0.0,7.5,0.0
146,146.0,240.5,0.4300000000000068,1.85,0.04999999999999993,7.5,0.0
147,147.0,254.675,0.48499999999999943,2.1500000000000004,0.050000000000000044,7.5,0.0
148,148.0,271.7,0.5699999999999932,3.1,0.10000000000000009,7.5,0.0
149,149.0,287.605,0.33500000000000796,4.85,0.050000000000000266,3.0,0.0
150,150.0,296.14,0.5300000000000011,6.75,0.34999999999999964,3.0,0.0
